timestamp,open,high,low,close,volume
2025-05-05 08:05:48.284890+00:00,100.0667070151957,100.11521475690796,100.10842410418459,100.10842410418459,6035
2025-05-05 09:05:48.284890+00:00,100.04888624468332,100.12782116970074,100.12632998252812,100.12782116970074,9878
2025-05-05 10:05:48.284890+00:00,100.13524100844477,100.20738285653987,100.03962625069985,100.17532893747452,5639
2025-05-05 11:05:48.284890+00:00,100.15070788269672,100.28230634429485,99.87776334217973,100.12849686676985,7412
2025-05-05 12:05:48.284890+00:00,99.98801731262495,100.09820816996596,99.99683677428936,99.99683677428936,2860
2025-05-05 13:05:48.284890+00:00,100.08151093989969,100.13743446691285,100.08234495355761,100.08234495355761,4904
2025-05-05 14:05:48.284890+00:00,100.0667974743962,100.19154868924973,100.00123632093256,100.11409034950009,9936
2025-05-05 15:05:48.284890+00:00,100.09064421666264,100.17710131205665,100.07685078340793,100.12266851274592,9746
2025-05-05 16:05:48.284890+00:00,100.15646473113463,100.2275519291608,100.14373566514392,100.14373566514392,7521
2025-05-05 17:05:48.284890+00:00,100.32289699792281,100.4334599925348,100.16254366436891,100.3439527879517,5560
2025-05-05 18:05:48.284890+00:00,100.4974158646201,100.69019877575838,100.50809573006046,100.50809573006046,1798
2025-05-05 19:05:48.284890+00:00,100.72162251912052,100.66089149794554,100.42032224015283,100.66089149794554,8625
2025-05-05 20:05:48.284890+00:00,100.65678722110384,100.82864740910608,100.46922310604872,100.70542250750401,1377
2025-05-05 21:05:48.284890+00:00,100.90587645424209,100.96136332098548,100.8410772379515,100.92851304273833,9650
2025-05-05 22:05:48.284890+00:00,100.68886755120296,100.8563696232219,100.72890148322776,100.75267099963376,3669
2025-05-05 23:05:48.284890+00:00,100.49246895434985,100.53226919084848,100.51909545795858,100.51909545795858,8481
2025-05-06 00:05:48.284890+00:00,100.47427822109017,100.53018230356479,100.3288303974202,100.46035242870914,237
2025-05-06 01:05:48.284890+00:00,100.22929137512732,100.48699900007325,100.26905069552402,100.33603494248979,6186
2025-05-06 02:05:48.284890+00:00,100.52768489353545,100.63266220313109,100.44684833804835,100.54961358767167,7835
2025-05-06 03:05:48.284890+00:00,100.74253072962662,100.83214317826992,100.6102639399096,100.71813626220532,1767
2025-05-06 04:05:48.284890+00:00,100.75694485768474,100.78480546314648,100.60104315766357,100.7219435141083,8437
2025-05-06 05:05:48.284890+00:00,100.8346673713158,100.84641979331568,100.77397779869047,100.77397779869047,9323
2025-05-06 06:05:48.284890+00:00,100.72551168410186,100.82961245694277,100.60354500116566,100.72897522542026,9606
2025-05-06 07:05:48.284890+00:00,100.65335984203774,100.63815561865555,100.63815561865555,100.63815561865555,2222
2025-05-06 08:05:48.284890+00:00,100.53958648042571,100.56107371260975,100.56107371260975,100.56107371260975,8761
2025-05-06 09:05:48.284890+00:00,100.66467797712457,100.7804214939045,100.61641772918816,100.70027456591575,3846
2025-05-06 10:05:48.284890+00:00,100.65932777556253,100.75539914432852,100.56906273678253,100.75539914432852,3967
2025-05-06 11:05:48.284890+00:00,100.72316090008302,100.76232333060801,100.60039517527431,100.7191914157626,8403
2025-05-06 12:05:48.284890+00:00,100.59595846703701,100.7404149301952,100.56456299192055,100.56456299192055,6217
2025-05-06 13:05:48.284890+00:00,100.61837133814737,100.6109962544082,100.6109962544082,100.6109962544082,3486
2025-05-06 14:05:48.284890+00:00,100.6065824490198,100.87419980946913,100.59476075165603,100.68789865162672,675
2025-05-06 15:05:48.284890+00:00,100.56019683884783,100.68288643039148,100.40527475853493,100.5622615416056,1767
2025-05-06 16:05:48.284890+00:00,100.59262045933677,100.5788321923103,100.54849593682458,100.5788321923103,7190
2025-05-06 17:05:48.284890+00:00,100.60588538126022,100.63591019403091,100.44292877691987,100.61521395327277,9774
2025-05-06 18:05:48.284890+00:00,100.6754298710528,100.74935507560913,100.59929947923216,100.6556220121421,6143
2025-05-06 19:05:48.284890+00:00,100.71491757089697,100.78245419898224,100.61935009672888,100.72885880230977,8809
2025-05-06 20:05:48.284890+00:00,100.79798340322102,100.85629605421757,100.75556320654006,100.81325177027536,949
2025-05-06 21:05:48.284890+00:00,101.03396952513128,101.12313769273185,101.07212086692411,101.09052215099281,8625
2025-05-06 22:05:48.284890+00:00,101.19871187342363,101.16044780721751,101.16044780721751,101.16044780721751,8086
2025-05-06 23:05:48.284890+00:00,101.22004151195753,101.19995357422258,101.19995357422258,101.19995357422258,6262
2025-05-07 00:05:48.284890+00:00,101.29960491345854,101.38188841083966,101.20943835542974,101.31008827649157,8389
2025-05-07 01:05:48.284890+00:00,101.41042538839893,101.55601832025472,101.43990393811778,101.48107056877531,4394
2025-05-07 02:05:48.284890+00:00,101.70820323315357,101.88780803901314,101.68448887937294,101.69117429349119,2215
2025-05-07 03:05:48.284890+00:00,101.60620340678997,101.71225057743897,101.54482572543354,101.59457304349584,900
2025-05-07 04:05:48.284890+00:00,101.60713937724972,101.58804969863706,101.58804969863706,101.58804969863706,4404
2025-05-07 05:05:48.284890+00:00,101.70857235553393,101.9117324560941,101.72250540999721,101.72250540999721,7658
2025-05-07 06:05:48.284890+00:00,101.85802739123011,101.84637150118552,101.84637150118552,101.84637150118552,5534
2025-05-07 07:05:48.284890+00:00,101.9711494978011,102.04589889574335,101.95316175552334,101.95316175552334,4166
2025-05-07 08:05:48.284890+00:00,101.87907277423342,102.25009007911568,101.86272225683824,101.89577095286297,4766
2025-05-07 09:05:48.284890+00:00,101.88161521947728,101.90886092080842,101.69362157546239,101.90886092080842,4128
2025-05-07 10:05:48.284890+00:00,101.7841287710027,101.95003415603651,101.81006979352168,101.81006979352168,1264
2025-05-07 11:05:48.284890+00:00,101.7244377508789,101.75946285566958,101.71235872589293,101.7228592573733,6696
2025-05-07 12:05:48.284890+00:00,101.84699822111286,101.8627388930538,101.8627388930538,101.8627388930538,6320
2025-05-07 13:05:48.284890+00:00,101.86834121043746,101.88342039601237,101.83450517739877,101.8713344027546,5455
2025-05-07 14:05:48.284890+00:00,101.94672126508458,102.07409253132568,101.81954359290617,101.94813286846023,3847
2025-05-07 15:05:48.284890+00:00,101.65937317504888,101.85063734101222,101.61585943161782,101.7122180981807,2460
2025-05-07 16:05:48.284890+00:00,101.65194546586088,101.74580759373353,101.61573256937528,101.74580759373353,9014
2025-05-07 17:05:48.284890+00:00,101.69263204100609,101.632150285653,101.53102913965407,101.632150285653,7671
2025-05-07 18:05:48.284890+00:00,101.59271775045757,101.64706833692154,101.52105637875984,101.61912759704414,5578
2025-05-07 19:05:48.284890+00:00,101.71929677393652,101.83271359070781,101.57874738988752,101.75545128856507,9986
2025-05-07 20:05:48.284890+00:00,101.62005854093839,101.76878521405824,101.56543812843191,101.72018377030219,9523
2025-05-07 21:05:48.284890+00:00,101.48642509805005,101.50149131381212,101.35655913005557,101.50149131381212,6592
2025-05-07 22:05:48.284890+00:00,101.74464143164761,101.71457729938541,101.66575740788208,101.71009833674394,2152
2025-05-07 23:05:48.284890+00:00,101.60757704574966,101.78915580904527,101.56032538642023,101.63786366014102,4046
2025-05-08 00:05:48.284890+00:00,101.6376138981019,101.65755108053733,101.65755108053733,101.65755108053733,8760
2025-05-08 01:05:48.284890+00:00,101.695540140893,101.64987619588672,101.51127755307526,101.64987619588672,6146
2025-05-08 02:05:48.284890+00:00,101.44661360482276,101.49375800561764,101.16186588101357,101.49375800561764,8292
2025-05-08 03:05:48.284890+00:00,101.67070169778732,101.66683002939683,101.59251835595836,101.62474797862535,9351
