timestamp,open,high,low,close,volume
2025-05-05 08:05:48.258695+00:00,99.90073643695158,100.00822376711024,99.88505102507915,99.88505102507915,9439
2025-05-05 09:05:48.258695+00:00,99.88756191230473,100.00285514765376,99.94675127495624,99.94675127495624,5212
2025-05-05 10:05:48.258695+00:00,100.07677858986882,100.01878441056017,99.97398079919458,100.01693398906346,1299
2025-05-05 11:05:48.258695+00:00,100.00757980115726,100.15630884476536,100.03376395966596,100.04500183081592,3307
2025-05-05 12:05:48.258695+00:00,100.09273743435189,100.07633604554367,99.94671682760007,100.07633604554367,5506
2025-05-05 13:05:48.258695+00:00,100.21809098339726,100.3745603934838,100.18044731709158,100.24595908695477,9616
2025-05-05 14:05:48.258695+00:00,100.28787765370193,100.35402493626634,100.19004600106537,100.28807311588102,2208
2025-05-05 15:05:48.258695+00:00,100.14379218538039,100.21121238786155,100.12682814159108,100.1457542755291,8888
2025-05-05 16:05:48.258695+00:00,100.16616566169895,100.30810281398855,100.03920492962813,100.16537263614825,8178
2025-05-05 17:05:48.258695+00:00,100.08712927063651,100.12185617097576,100.05198630783873,100.1145819064523,2225
2025-05-05 18:05:48.258695+00:00,99.95297905865755,100.06263493071894,99.97399352551282,99.97399352551282,6709
2025-05-05 19:05:48.258695+00:00,99.73133907050254,99.82750983393512,99.82750983393512,99.82750983393512,1513
2025-05-05 20:05:48.258695+00:00,99.71884129757466,99.94862014112338,99.69124917477072,99.75997668094585,2640
2025-05-05 21:05:48.258695+00:00,99.82593646126342,99.91504134385609,99.77474970007164,99.87066032288375,8363
2025-05-05 22:05:48.258695+00:00,99.68553146105434,99.68785297990168,99.5187125829903,99.68785297990168,9134
2025-05-05 23:05:48.258695+00:00,99.43546098658891,99.51642521974142,99.43408905262491,99.43408905262491,2500
2025-05-06 00:05:48.258695+00:00,99.40219677686737,99.50861992644691,99.24848758221805,99.43989715387794,7503
2025-05-06 01:05:48.258695+00:00,99.42350602699737,99.59389625147632,99.327578318315,99.40978702029717,6391
2025-05-06 02:05:48.258695+00:00,99.32892306246961,99.49988833190187,99.43694189833441,99.43694189833441,8889
2025-05-06 03:05:48.258695+00:00,99.26668764977767,99.40748477198916,99.31324303729588,99.31324303729588,2613
2025-05-06 04:05:48.258695+00:00,99.10318050018792,99.17194451415008,99.07895520429489,99.15432612757758,2683
2025-05-06 05:05:48.258695+00:00,99.20064059092476,99.45539758309195,99.22726102971893,99.24176231960884,5888
2025-05-06 06:05:48.258695+00:00,99.21198533691442,99.24870363805736,99.14873057855343,99.17677178638989,9159
2025-05-06 07:05:48.258695+00:00,99.30862116635296,99.33269303947554,99.33156000349275,99.33156000349275,6009
2025-05-06 08:05:48.258695+00:00,99.37209765711252,99.49910854955307,99.36761648254068,99.41202694771853,2907
2025-05-06 09:05:48.258695+00:00,99.38922714639799,99.55709854186833,99.26669780079814,99.42408314557974,7186
2025-05-06 10:05:48.258695+00:00,99.44224766466556,99.46419268003558,99.4175897508233,99.46419268003558,7775
2025-05-06 11:05:48.258695+00:00,99.57996496583822,99.66692667996489,99.43914406572023,99.5800071454121,5023
2025-05-06 12:05:48.258695+00:00,99.4993886623615,99.41696577899351,99.35126430221682,99.41696577899351,8407
2025-05-06 13:05:48.258695+00:00,99.45345427611872,99.50964176713555,99.36724329439029,99.40673095465507,3895
2025-05-06 14:05:48.258695+00:00,99.40539905276876,99.42800734176423,99.25054243869997,99.36842114881141,8549
2025-05-06 15:05:48.258695+00:00,99.24947237037068,99.33291479962674,99.30626204265225,99.30626204265225,4127
2025-05-06 16:05:48.258695+00:00,99.35239261546211,99.5814256863928,99.3850938526427,99.38729230972947,832
2025-05-06 17:05:48.258695+00:00,99.36676632573374,99.35191978799205,99.31852104421746,99.35191978799205,8253
2025-05-06 18:05:48.258695+00:00,99.2350035844551,99.49739072747622,99.25951045522686,99.28350887120592,3012
2025-05-06 19:05:48.258695+00:00,99.29227555535378,99.42190751008616,99.01539279062317,99.25988446795697,5543
2025-05-06 20:05:48.258695+00:00,99.35833834069739,99.33440766263527,99.32472198115302,99.33440766263527,9143
2025-05-06 21:05:48.258695+00:00,99.27193146630613,99.40837829618852,99.16010869202007,99.27598463014633,7638
2025-05-06 22:05:48.258695+00:00,99.27912057701882,99.34630410827522,99.2693291174476,99.29565762593404,9156
2025-05-06 23:05:48.258695+00:00,99.12091770593663,99.22187592334743,99.00762548892413,99.18021723412942,1983
2025-05-07 00:05:48.258695+00:00,99.47727698351427,99.55550364872015,99.42670613383665,99.42670613383665,4819
2025-05-07 01:05:48.258695+00:00,99.28199481319673,99.45726008804554,99.1970097270643,99.28312374485756,3954
2025-05-07 02:05:48.258695+00:00,99.0438992260276,99.1242220538741,99.1095166543878,99.1095166543878,9267
2025-05-07 03:05:48.258695+00:00,99.08359017094251,99.11440460084927,99.11440460084927,99.11440460084927,8423
2025-05-07 04:05:48.258695+00:00,99.03872638028228,99.13698432987212,99.02358863071106,99.07210679966695,8609
2025-05-07 05:05:48.258695+00:00,99.09429381540075,99.33434466738548,99.11965102264456,99.15538766921651,1893
2025-05-07 06:05:48.258695+00:00,99.02659626392578,99.05792686562354,99.02443084585524,99.02443084585524,2371
2025-05-07 07:05:48.258695+00:00,98.99600319954925,99.11416059346544,98.81047167099621,98.98411065716425,1852
2025-05-07 08:05:48.258695+00:00,98.91556358060218,99.02329096734157,98.90402343614082,98.98079879815705,4532
2025-05-07 09:05:48.258695+00:00,99.20784792461981,99.28628395978696,99.12615210580418,99.18997791972143,9314
2025-05-07 10:05:48.258695+00:00,99.26806658670479,99.38395778345466,99.27376709279712,99.32589519368106,567
2025-05-07 11:05:48.258695+00:00,99.39784380728506,99.40698577507492,99.24908026301705,99.2982982695464,7069
2025-05-07 12:05:48.258695+00:00,99.27572953142347,99.41298656304518,99.12711146087734,99.30479836705116,1465
2025-05-07 13:05:48.258695+00:00,99.46058920903424,99.47953509206108,99.40911704454399,99.4678693409915,5508
2025-05-07 14:05:48.258695+00:00,99.33995352611821,99.52409155878125,99.26739314394399,99.320847888388,3008
2025-05-07 15:05:48.258695+00:00,99.18885078802107,99.21964586809575,99.07603020989633,99.14667965362753,6391
2025-05-07 16:05:48.258695+00:00,99.12790988200659,99.2699385837352,99.08586584348421,99.12166276324275,6158
2025-05-07 17:05:48.258695+00:00,99.19380070790402,99.17471279871593,98.96237112961308,99.17471279871593,4622
2025-05-07 18:05:48.258695+00:00,99.02568123494125,99.20764173597652,98.89850822029976,99.03195836247676,9965
2025-05-07 19:05:48.258695+00:00,99.33990425973555,99.31006432570396,99.18094351721815,99.29958605877658,8963
2025-05-07 20:05:48.258695+00:00,99.21522831367758,99.34191941180936,99.21733361582868,99.21733361582868,750
2025-05-07 21:05:48.258695+00:00,99.2441240153254,99.34885733749893,99.09962300397382,99.28453523838347,7089
2025-05-07 22:05:48.258695+00:00,99.33752317350076,99.30446255228418,99.22958817171097,99.30446255228418,9552
2025-05-07 23:05:48.258695+00:00,99.19535684262968,99.320283950399,99.16551216717933,99.20317819815749,6903
2025-05-08 00:05:48.258695+00:00,99.08408468257223,99.16270173434266,99.07390420457955,99.07390420457955,9943
2025-05-08 01:05:48.258695+00:00,99.07909045981285,99.08097989389906,99.07146515025728,99.08097989389906,9542
2025-05-08 02:05:48.258695+00:00,99.17117323522753,99.2626196890783,99.04748267582215,99.21774067443741,5040
2025-05-08 03:05:48.258695+00:00,99.40090648019503,99.60115376040564,99.28246759824188,99.38488076224526,7946
2025-05-08 04:05:48.258695+00:00,99.40792225307125,99.47621226730406,99.41987591743828,99.421967373973,4220
2025-05-08 05:05:48.258695+00:00,99.24072950289515,99.34357409930617,99.26833647753554,99.26833647753554,3827
2025-05-08 06:05:48.258695+00:00,99.17553368979976,99.27023226575925,99.18787060610057,99.18787060610057,688
2025-05-08 07:05:48.258695+00:00,99.16377653001601,99.1039664153759,99.00990705434218,99.1039664153759,4751
2025-05-08 08:05:48.258695+00:00,99.17669065387811,99.31307276148745,99.13612059164096,99.1934695324079,1036
2025-05-08 09:05:48.258695+00:00,99.27915415564277,99.34605943651128,99.25526443378867,99.25701545036839,9121
2025-05-08 10:05:48.258695+00:00,99.50134881207434,99.54778305968529,99.37533693227041,99.38484043440353,4125
2025-05-08 11:05:48.258695+00:00,99.57897163088538,99.56787845502053,99.35145739932484,99.52978508310085,7477
